Country Name,Country Code,Region,year,Access to electricity (% of pop),Agricultural land (% of land area),Agricultural raw materials exports (% ),Agricultural raw materials imports (%),Agriculture value added (% of GDP),Arable land (% of land area),"Death rate, crude (per 1,000 people)",Employment in agriculture (% of total employment),Livestock production index,Mineral rents (% of GDP),Population,Rural population (% of total population),GDP per capita (US$)
Lithuania,LTU,Europe,2005-01-01,100.0,45.26164646,3.197616781,2.265172064,4.323898889,30.41640077,13.2,14.27099991,102.99,0.0,3322528.0,33.365,7863.162009
Lithuania,LTU,Europe,2006-01-01,100.0,44.52297306,2.76608021,1.940277378,3.860091838,29.9744743,13.7,13.83300018,102.76,0.0,3269909.0,33.294,9240.642548
Lithuania,LTU,Europe,2007-01-01,100.0,43.01052812,2.927055584,1.946490268,3.47188573,29.28525807,14.1,11.32499981,107.25,0.0,3231294.0,33.223,12297.91535
Lithuania,LTU,Europe,2008-01-01,100.0,42.63422573,1.84347918,1.42052894,3.280259245,29.70083765,13.7,8.06499958,103.82,0.0,3198231.0,33.152,14961.56818
Lithuania,LTU,Europe,2009-01-01,100.0,42.90386917,1.975792252,1.630644105,2.532909399,32.76745036,13.3,8.984000206,105.01,0.0,3162916.0,33.158,11837.39103
Lithuania,LTU,Europe,2010-01-01,100.0,44.23294853,2.282560891,1.655968884,3.032285436,33.94335704,13.6,8.829999924,104.03,0.0,3097282.0,33.243,11957.08421
Lithuania,LTU,Europe,2011-01-01,100.0,44.76976012,2.348290298,1.686569822,3.499517669,34.87411024,13.6,8.486000061,97.19,0.0,3028115.0,33.259,14354.18838
Lithuania,LTU,Europe,2012-01-01,100.0,45.34894845,2.151527543,1.673581047,3.988830619,36.0675884,13.7,8.796999931,94.53,0.0,2987773.0,33.136,14339.28787
Lithuania,LTU,Europe,2013-01-01,100.0,46.13322541,2.489751497,1.849604897,3.550449187,36.54567212,14.0,8.423000336,93.87,0.0,2957689.0,33.014,15702.14306
Lithuania,LTU,Europe,2014-01-01,100.0,47.12529772,2.642370386,1.995622808,3.422845896,37.51316762,13.7,9.166000366,93.66,0.0,2932367.0,32.892,16548.40641
Lithuania,LTU,Europe,2015-01-01,100.0,47.97924824,2.887540171,2.20366043,3.419285605,34.66719716,14.4,9.069000244,91.79,0.0,2904910.0,32.77,14249.11497
Lithuania,LTU,Europe,2016-01-01,100.0,47.15526021,3.009556748,2.500351526,3.106743806,34.20388926,14.3,7.975999832,88.89,0.0,2868231.0,32.634,14999.47964
Lithuania,LTU,Europe,2017-01-01,100.0,47.44014676136364,2.723463585,2.431268028,3.508087082,35.39758615454546,14.2,7.78399992,92.57636363636362,0.0,2828403.0,32.484,16882.63947
Lithuania,LTU,Europe,2018-01-01,100.0,47.44014676136364,2.984521907,2.471447477,2.90696899,35.39758615454546,14.1,7.183000088,92.57636363636362,0.0,2801543.0,32.321,19080.61737
Low & middle income,LMY,Europe,2000-01-01,73.2183834,37.45684951,2.066035609,3.22593695,12.29811219,10.68043429,8.558738522,48.20974609,84.93892925,0.264260517,5012852779.0,59.7870691,1188.611198
Low & middle income,LMY,Europe,2001-01-01,72.9169544,37.44967228,1.854401881,3.148506897,12.04266136,10.64955378,8.478939745,47.78729504,86.26319483,0.234551317,5085444358.0,59.26128284,1184.774323
Low & middle income,LMY,Europe,2002-01-01,74.60156765,37.48167788,1.900766186,2.91003735,11.9226137,10.66899496,8.392795535,47.44530194,89.27864871,0.267342086,5157632247.0,58.68910382,1191.595401
Low & middle income,LMY,Europe,2003-01-01,75.38128066,37.42145124,1.956647654,2.840373109,11.54519235,10.75317224,8.33455316,46.88018793,92.78427764,0.339487508,5229719494.0,58.11071963,1322.836552
Low & middle income,LMY,Europe,2004-01-01,75.62777762,37.56518757,1.885660059,2.773619993,11.15506179,10.83104038,8.234333372,45.45109506,96.21079865,0.49012561,5301915964.0,57.52881577,1547.947174
Low & middle income,LMY,Europe,2005-01-01,76.09226892,37.51730305,1.77317561,2.522762376,10.36947736,10.88555862,8.172704672,44.36670342,100.3673263,0.853680611,5374446866.0,56.94286271,1819.758841
Low & middle income,LMY,Europe,2006-01-01,77.2823834,37.52813023,1.750579157,2.453080243,9.74236946,10.86807141,8.116142788,43.04155175,104.1506267,1.291451759,5447074437.0,56.36653738,2134.32103
Low & middle income,LMY,Europe,2007-01-01,78.55650845,37.60143916,1.766219775,2.34922769,9.596762224,10.89228875,8.026820691,41.88925919,108.5492725,1.894735572,5519916437.0,55.80164342,2605.330277
Low & middle income,LMY,Europe,2008-01-01,78.51474491,37.65361891,1.608926682,2.224889519,9.579609807,10.91265601,7.949610178,41.06324001,111.8581575,1.932727673,5593451953.0,55.22258985,3086.162478
Low & middle income,LMY,Europe,2009-01-01,79.13220003,37.66750078,1.469235376,2.172458797,9.573675995,10.89787824,7.831651371,40.35062806,114.9201346,1.155729266,5667768721.0,54.64222777,2980.204428
Low & middle income,LMY,Europe,2010-01-01,79.97759008,37.80754494,1.654552441,2.368367928,9.385032571,10.93047073,7.746673542,39.48844555,118.2678048,1.837253333,5742542551.0,54.06059331,3576.05292
Low & middle income,LMY,Europe,2011-01-01,78.61982431,37.89776622,1.914901664,2.58968467,9.294922897,11.00440035,7.640758963,38.22415688,120.8020192,2.098324037,5818138357.0,53.50374107,4167.710896
Low & middle income,LMY,Europe,2012-01-01,81.83246866,37.98999658,1.786074423,2.337796704,9.089760711,11.06903331,7.557074291,37.17925261,123.712673,1.281998801,5894259181.0,52.9560137,4393.63289
Low & middle income,LMY,Europe,2013-01-01,82.14349471,38.09980804,1.541833225,2.266768078,9.057961437,11.15171462,7.478926111,36.13025225,126.5528175,1.166880503,5971275701.0,52.40914351,4593.900589
Low & middle income,LMY,Europe,2014-01-01,82.76264947,38.14196525,1.394747247,2.142752851,8.928319943,11.2064971,7.422287695,35.10816662,127.8529586,0.884964348,6048823568.0,51.86207038,4709.48357
Low income,LIC,Europe,2000-01-01,15.18137797,37.17898193,10.99028404,2.069770094,31.14771505,6.919289741,13.58743131,68.67638089,83.90643781,0.181354585,401768207.0,72.54633993,323.8877867
Low income,LIC,Europe,2001-01-01,19.14236847,37.44900365,8.158187449,1.596531382,31.35080951,7.049581122,13.20812231,68.47478915,84.54284406,0.197281798,413123461.0,72.28531298,294.8763841
Low income,LIC,Europe,2002-01-01,22.74457361,37.58323109,8.790611655,1.926307849,30.59507363,7.175095387,12.8146873,68.21447049,92.70496503,0.233468474,424933735.0,72.0227377,308.6608547
Low income,LIC,Europe,2004-01-01,24.26812483,37.99047212,9.594926849,1.937247476,26.63477392,7.532104143,11.99096948,67.65923115,100.084349,0.295312415,449765047.0,71.51006902,372.603752
Low income,LIC,Europe,2005-01-01,21.37108608,38.56533543,9.390257181,1.850548082,27.90427076,7.740448939,11.57050388,67.38209304,103.1652139,0.508139586,462679645.0,71.23164761,423.565554
Low income,LIC,Europe,2008-01-01,27.71553583,38.9540987,5.629807051,1.241260601,26.76441404,8.079962934,10.35118285,65.3471385,111.8848852,1.273292631,503324676.0,70.35859062,679.0670705
Luxembourg,LUX,Europe,2000-01-01,100.0,52.67489712,0.569603911,1.102671996,0.622883964,25.51440329,8.6,2.444000006,113.3,0.0,436300.0,15.784,48735.99549
Luxembourg,LUX,Europe,2001-01-01,100.0,52.67489712,0.474867565,0.982376562,0.595635322,25.51440329,8.4,1.529000044,95.77,0.0,441525.0,15.157,48179.42085
Luxembourg,LUX,Europe,2002-01-01,100.0,52.67489712,0.62078107,1.115398106,0.72009596,25.51440329,8.4,1.968999982,99.82,0.0,446175.0,14.701,52930.64115
Luxembourg,LUX,Europe,2003-01-01,100.0,52.67489712,0.941047785,1.190440489,0.503200155,25.51440329,9.0,2.721999884,98.51,0.0,451630.0,14.257,65445.88503
Luxembourg,LUX,Europe,2004-01-01,100.0,52.67489712,0.803505894,1.188923806,0.554197548,25.51440329,7.8,1.960999966,97.54,0.0,458095.0,13.823,75716.35108
Luxembourg,LUX,Europe,2005-01-01,100.0,53.08641975,0.709425555,1.041930864,0.355382298,24.69135802,7.8,1.735999942,101.1,0.0,465158.0,13.402,80289.69641
Luxembourg,LUX,Europe,2006-01-01,100.0,53.08641975,0.729415108,1.19291898,0.339953523,24.69135802,8.0,1.827999949,101.37,0.0,472637.0,12.991,89739.7117
Luxembourg,LUX,Europe,2007-01-01,100.0,53.90946502,0.770009738,1.166200542,0.408863949,25.10288066,8.1,1.845000029,99.52,0.0,479993.0,12.591,106018.4928
Luxembourg,LUX,Europe,2008-01-01,100.0,53.90946502,0.5410398,0.996222267,0.31223559,25.51440329,7.4,1.664999962,104.17,0.155204711,488650.0,12.2,114293.8433
Luxembourg,LUX,Europe,2009-01-01,100.0,53.78600697,0.931244037,1.59933585,0.253276965,25.41975327,7.3,1.355000019,105.04,0.15370607,497783.0,11.822,103198.6693
Luxembourg,LUX,Europe,2010-01-01,100.0,53.92592316,2.968157065,1.064108186,0.247223517,25.49382747,7.4,1.103000045,94.67,0.041704864,506953.0,11.453,104965.3061
Luxembourg,LUX,Europe,2011-01-01,100.0,54.02057789,3.687662646,3.340627733,0.252350037,25.56378557,7.4,1.231999993,94.3,0.077967363,518347.0,11.094,115761.5077
Luxembourg,LUX,Europe,2012-01-01,100.0,54.08230377,3.016614556,2.715713665,0.359339088,25.74485653,7.3,1.325000048,93.8,0.100855037,530946.0,10.751,106749.0136
Luxembourg,LUX,Europe,2013-01-01,100.0,53.86008431,2.398955734,2.260929149,0.27688434,25.69958879,7.0,1.585999966,95.02,0.047715896,543360.0,10.426,113625.1329
Luxembourg,LUX,Europe,2014-01-01,100.0,53.90535205,2.010985511,1.930919313,0.291163951,25.76543235,6.9,1.425999999,99.4,0.033797103,556319.0,10.116,118823.6484
Luxembourg,LUX,Europe,2015-01-01,100.0,54.02057789,1.922240059,1.941761551,0.225689381,25.84362109,7.0,1.044999957,105.68,0.0,569604.0,9.821,101376.4966
Luxembourg,LUX,Europe,2016-01-01,100.0,53.71193591,1.9657055,2.005198853,0.214049431,25.45679037,6.8,1.026000023,111.9,0.0,582014.0,9.54,104278.391
Madagascar,MDG,Africa,1995-01-01,11.2379179,62.72999278,5.999432177,1.841401918,34.95966625,4.986759294,12.74,75.65000153,106.44,0.001082139,13475400.0,74.204,284.8227921
Madagascar,MDG,Africa,1996-01-01,11.70498276,62.92946315,6.622855779,1.275602753,33.4308969,4.986759294,12.2,75.74700165,107.67,0.001440677,13902688.0,73.942,354.7415607
Madagascar,MDG,Africa,1997-01-01,10.9,64.46676067,6.225449984,1.320751547,33.79806822,4.986759294,11.666,75.84300232,108.98,2.28e-05,14347854.0,73.679,297.115184
Madagascar,MDG,Africa,1998-01-01,12.64784908,66.18633284,6.541325694,1.105828574,33.2427573,4.986759294,11.148,75.96700287,106.51,0.0,14808791.0,73.414,297.2536718
Madagascar,MDG,Africa,1999-01-01,13.11977959,67.92310073,6.112372024,0.579579782,33.27966289,4.986759294,10.656,76.09500122,105.03,0.0,15282521.0,73.147,279.9213415
Madagascar,MDG,Africa,2000-01-01,13.58636379,69.6426729,3.023759283,0.340662329,30.87871729,4.986759294,10.199,76.37400055,102.35,0.0,15766806.0,72.879,293.6071574
Madagascar,MDG,Africa,2001-01-01,14.8,70.23248616,3.914396426,0.651698898,29.85131341,5.072737903,9.786,76.85700226,89.83,0.0,16260932.0,72.609,334.4416383
Madagascar,MDG,Africa,2002-01-01,14.48561668,70.23248616,3.889841502,0.170653911,34.14251398,5.072737903,9.412,77.96600342,87.76,0.0,16765117.0,72.337,319.216474
Madagascar,MDG,Africa,2003-01-01,20.3,70.23248616,3.600407618,0.424268449,32.02979096,5.072737903,9.074,77.98200226,89.49,0.0,17279141.0,72.064,368.7971942
Madagascar,MDG,Africa,2004-01-01,15.30985165,70.23248616,3.155175795,0.738846531,31.42050528,5.072737903,8.771,80.26899719,91.27,0.002166069,17802997.0,71.789,284.4876464
Madagascar,MDG,Africa,2005-01-01,15.68533993,70.31846477,6.878562422,0.36440692,30.76273393,5.158716511,8.498,81.95999908,103.71,0.000608,18336724.0,71.186,319.5374402
Madagascar,MDG,Africa,2006-01-01,16.0447197,70.31846477,4.369795171,0.9859764,30.18227172,5.158716511,8.249,80.43900299,105.03,0.003947588,18880269.0,70.575,338.7511265
Madagascar,MDG,Africa,2007-01-01,16.39957428,70.31846477,3.41752364,1.031510814,28.06701329,5.158716511,8.017,78.72299957,106.22,0.000126,19433530.0,69.957,438.6552901
Madagascar,MDG,Africa,2008-01-01,16.76148796,70.66581834,2.844716684,0.622586293,27.05257319,5.502630945,7.796,76.81700134,113.12,0.007193919,19996473.0,69.33,536.3514595
Madagascar,MDG,Africa,2009-01-01,17.4,71.18169,5.187368819,0.619473565,30.46514703,6.018502597,7.583,75.26100159,115.87,0.003441248,20569117.0,68.699,467.5397549
Madagascar,MDG,Africa,2010-01-01,17.55283165,71.18169,3.166516244,0.964489241,29.07809724,6.018502597,7.375,73.35500336,118.68,0.303451712,21151640.0,68.062,471.959197
Madagascar,MDG,Africa,2011-01-01,14.3,71.16767934,1.969670269,1.090076922,29.05020213,6.015864695,7.173,71.23799896,121.68,0.757223205,21743967.0,67.42,531.2655718
Madagascar,MDG,Africa,2012-01-01,18.50801086,71.18486752,2.327064175,2.077351224,28.0006047,6.015864695,6.98,68.8730011,124.83,0.736590129,22346641.0,66.773,518.1529543
Madagascar,MDG,Africa,2013-01-01,12.9,71.18425576,2.436101602,2.659459228,26.49302836,6.015812994,6.8,67.91400146,124.89,1.642211213,22961253.0,66.122,541.0662
Madagascar,MDG,Africa,2014-01-01,19.63776207,71.18425576,2.259152072,2.951033467,25.84537895,6.015812994,6.63,67.10199738,123.74,3.092404689,23589887.0,65.466,530.8613457
Madagascar,MDG,Africa,2015-01-01,20.24713707,71.18425576,2.229426587,3.461164914,25.74334761,6.015812994,6.472,66.40399933,124.04,2.29830186,24234088.0,64.807,467.2353994
Madagascar,MDG,Africa,2016-01-01,22.9,71.18425576,2.184728089,3.395986222,25.13345164,6.015812994,6.324,65.76000214,124.1,1.134621265,24894380.0,64.144,475.9554172
Madagascar,MDG,Africa,2017-01-01,24.1,68.10630958777777,2.323360796,2.96539012,24.55013844,5.314157904037036,6.185,65.23100281,107.75296296296294,1.05103655,25570540.0,63.478,515.2927249
Madagascar,MDG,Africa,2018-01-01,25.90781212,68.10630958777777,2.053541647,2.871179997,23.83615524,5.314157904037036,6.055,64.6740036,107.75296296296294,1.60247802,26262368.0,62.809,527.5013261
Malawi,MWI,Africa,1990-01-01,6.313678803923077,44.7390751,1.905572488,0.804749853,38.48260597,23.86508273,19.22,51.21925961555556,61.19,0.0,9404500.0,88.44,199.9863423
Malawi,MWI,Africa,1991-01-01,6.313678803923077,45.82095885,2.921924557,0.435214481,39.64781066,24.92575308,19.021,55.60300064,69.84,0.0,9600355.0,88.115,229.527539
Malawi,MWI,Africa,1994-01-01,1.797202229,43.16928299,2.804656803,0.653619033,22.34120948,22.27407722,18.584,55.51300049,66.34,0.0,9745690.0,87.093,121.2641276
Malawi,MWI,Africa,1995-01-01,2.26802659,45.39669071,2.078455799,0.599711564,26.86427914,24.3954179,18.496,54.79800034,70.38,0.0,9844415.0,86.737,141.9543906
Malawi,MWI,Africa,1999-01-01,4.17450428,49.63937208,2.086568341,1.289776005,34.40007686,28.63809928,18.281,53.61500168,82.27,0.0,10854322.0,85.478,163.6142468
Malawi,MWI,Africa,2000-01-01,4.8,50.16970725,2.927366655,1.53114249,35.66084815,29.16843445,18.137,53.49100113,92.47,0.0,11148758.0,85.39,156.3857186
Malawi,MWI,Africa,2001-01-01,5.110165119,51.2303776,2.475692856,1.710889801,35.28267377,30.22910479,17.89,53.94599915,97.7,0.0,11432000.0,85.302,150.1489558
Malawi,MWI,Africa,2002-01-01,5.558802605,51.2303776,2.753547021,1.057803673,38.81840596,30.22910479,17.519,53.71099854,85.74,0.0,11713664.0,85.214,298.4333849
Malawi,MWI,Africa,2003-01-01,6.2,52.82138311,1.995057728,1.341247516,36.2226653,31.82011031,17.017,53.05599976,89.61,0.0,12000181.0,85.125,267.3990565
Malawi,MWI,Africa,2004-01-01,6.9,52.82138311,5.616362585,1.077099744,34.71394761,31.82011031,16.382,52.47100067,98.76,0.0,12301838.0,85.036,282.5670846
Malawi,MWI,Africa,2005-01-01,6.776987553,54.9427238,3.796083453,1.021553207,32.91457648,33.941451,15.617,52.05699921,96.31,0.0,12625952.0,84.946,289.5551689
Malawi,MWI,Africa,2006-01-01,3.653227333,56.05642766,3.334928438,0.996190863,30.86732465,35.00212134,14.733,51.48300171,104.93,0.0,12973699.0,84.856,308.1634757
Malawi,MWI,Africa,2007-01-01,7.503529072,52.87441663,3.816977945,0.96817161,27.51127902,31.82011031,13.766,50.44400024,123.33,0.0,13341806.0,84.765,332.2591444
Malawi,MWI,Africa,2008-01-01,7.871596813,57.64743318,4.121853945,0.83645339,29.97580655,36.59312686,12.76,49.68500137,144.09,0.0,13727890.0,84.674,387.6059753
Malawi,MWI,Africa,2009-01-01,8.258308411,58.17776835,3.821713858,0.997537606,30.42900297,37.12346203,11.754,48.83000183,159.12,0.0,14128155.0,84.571,438.2120429
Malawi,MWI,Africa,2010-01-01,8.7,60.29910904,3.347694081,1.127553171,29.61487225,39.24480272,10.789,48.07300186,159.11,0.0,14539612.0,84.456,478.6685897
Malawi,MWI,Africa,2011-01-01,7.6,59.23843869,5.104912542,1.208116643,28.77238042,38.18413237,9.903,47.50699997,181.45,0.0,14962112.0,84.328,534.9512647
Malawi,MWI,Africa,2012-01-01,7.4,60.82944421,7.002809743,1.242148436,28.28892624,39.77513789,9.113,47.22600174,205.15,0.026876358,15396005.0,84.188,391.5618324
Malawi,MWI,Africa,2013-01-01,9.0,61.4128129,4.620056462,1.507750586,28.67364219,40.30547306,8.43,46.625,239.25,0.015713086,15839269.0,84.034,348.4302696
Malawi,MWI,Africa,2014-01-01,11.9,61.4128129,3.906341695,1.98508957,28.70269876,40.30547306,7.864,45.98400116,241.84,0.010392782,16289540.0,83.868,371.2697496
Malawi,MWI,Africa,2015-01-01,10.8,61.4128129,3.98339675,2.296047665,27.48122386,40.30547306,7.415,45.56200027,245.5,0.013577134,16745303.0,83.687,380.5970331
Malawi,MWI,Africa,2016-01-01,11.0,61.4128129,2.057434151,2.09045991,25.92704341,40.30547306,7.074,45.16699982,243.73,0.006263386,17205289.0,83.494,315.7773264
Malawi,MWI,Africa,2017-01-01,12.7,52.791134367037046,1.63193457,2.296232378,26.09692424,31.78082622333333,6.811,44.63199997,123.8648148148148,0.010717562,17670260.0,83.286,356.7175732
Malaysia,MYS,Asia,2009-01-01,99.3,21.97534622,2.049225758,1.959661069,9.219100044,2.571906863,4.619,13.5010004,116.04,0.068338865,27735040.0,29.925,7292.494447
Malaysia,MYS,Asia,2010-01-01,99.23118591,22.4906401,2.641372546,2.002117735,10.08991593,2.60021302,4.649,14.21899986,126.07,0.203205758,28208035.0,29.088,9040.566251
Malaysia,MYS,Asia,2011-01-01,99.50709534,22.92071252,3.160270392,2.49073435,11.45335312,2.63460653,4.683,11.51200008,129.9,0.415673134,28650955.0,28.391,10399.37275
Malaysia,MYS,Asia,2012-01-01,99.8,23.8295547,2.396439804,2.526288472,9.793750746,2.643128974,4.722,12.70400047,133.28,0.415763007,29068159.0,27.725,10817.44287
Malaysia,MYS,Asia,2013-01-01,99.92743683,24.52990353,2.152047031,2.14142399,9.113363845,2.443159374,4.767,12.99100018,139.55,0.411185961,29468872.0,27.07,10970.12328
Malaysia,MYS,Asia,2014-01-01,99.98956299,24.62030132,1.749383387,1.754420384,8.873209013,2.447116116,4.818,12.23099995,141.25,0.221015742,29866559.0,26.423,11319.07976
Malaysia,MYS,Asia,2015-01-01,100.0,26.0842177,1.835056019,1.752611246,8.287501243,2.511976861,4.877,12.47200012,143.75,0.191664219,30270962.0,25.787,9955.242127
Malaysia,MYS,Asia,2016-01-01,100.0,26.25779942,1.926984004,1.729851995,8.462524546,2.684522904,4.942,11.36900043,144.66,0.05285867,30684804.0,25.16,9817.740861
Malaysia,MYS,Asia,2017-01-01,100.0,22.09148178444444,1.612645583,2.059010906,8.61110139,2.701112073111111,5.014,10.98799992,101.20777777777776,0.080074803,31105028.0,24.553,10254.23402
Malaysia,MYS,Asia,2018-01-01,100.0,22.09148178444444,1.34900183,1.812791536,7.536799008,2.701112073111111,5.09,10.66499996,101.20777777777776,0.037235804,31528585.0,23.964,11373.233
Maldives,MDV,Asia,2000-01-01,83.8,30.0,0.0423593,1.830836499,8.760953095,10.0,4.635,19.15800095,120.99,0.0,279398.0,72.294,2234.579866
Maldives,MDV,Asia,2001-01-01,87.53334045,33.33333333,0.049439034,2.225970817,6.419452634,10.0,4.423,19.11899948,117.51,0.0,286306.0,71.141,3039.334623
Maldives,MDV,Asia,2002-01-01,88.46166229,40.0,0.063502877,1.894605626,6.224264936,10.0,4.246,18.61000061,114.27,0.0,294186.0,69.958,3049.197616
Maldives,MDV,Asia,2003-01-01,89.37123108,40.0,0.034435275,2.234696806,5.311192989,10.0,4.102,17.79299927,109.2,0.0,302683.0,68.748,3475.983305
